16:02:20,28393,202316,38376,0.0,0.2
16:02:21,28393,202316,38376,1.0,0.2
16:02:22,28393,202316,38376,1.0,0.2
16:02:23,28393,202316,38376,4.0,0.2
16:02:24,28393,202596,38376,4.0,0.2
16:02:25,28393,202740,38376,4.0,0.2
16:02:26,28393,202740,38920,4.0,0.2
16:02:27,28393,202916,38920,4.0,0.2
16:02:28,28393,203048,38920,5.0,0.2
16:02:29,28393,203048,39184,3.0,0.2
16:02:30,28393,203332,39184,5.0,0.2
16:02:31,28393,203468,39448,4.0,0.2
16:02:32,28393,203600,39448,3.0,0.2
16:02:33,28393,203776,39712,5.0,0.2
16:02:34,28393,203776,39712,4.0,0.2
16:02:35,28393,203776,39712,4.0,0.2
16:02:36,28393,203776,39712,4.0,0.2
16:02:37,28393,203776,39712,5.0,0.2
16:02:38,28393,203776,39712,3.0,0.2
16:02:39,28393,203776,39712,5.0,0.2
16:02:40,28393,203776,39712,4.0,0.2
16:02:41,28393,203776,39712,4.0,0.2
16:02:42,28393,203776,39712,4.0,0.2
16:02:43,28393,203776,39712,1.0,0.2
16:02:44,28393,203776,39712,2.0,0.2
16:02:45,28393,203776,39712,2.0,0.2
16:02:46,28393,203776,39712,2.0,0.2
16:02:47,28393,203776,39712,2.0,0.2
16:02:48,28393,203776,39712,3.0,0.2
16:02:49,28393,203776,39712,2.0,0.2
