16:10:01,3919,203764,39876,0.0,0.2
16:10:02,3919,204192,40364,36.0,0.3
16:10:03,3919,205016,41156,88.0,0.3
16:10:04,3919,206396,42508,100.0,0.3
16:10:05,3919,207692,43560,99.0,0.3
16:10:06,3919,208212,44352,99.0,0.3
16:10:07,3919,208732,45144,100.0,0.3
16:10:08,3919,209508,45672,99.0,0.3
16:10:09,3919,210028,46156,99.0,0.3
16:10:10,3919,210548,46892,100.0,0.3
16:10:11,3919,210812,47156,100.0,0.3
16:10:12,3919,211200,47420,100.0,0.3
16:10:13,3919,211588,47684,98.0,0.3
16:10:14,3919,211976,48212,99.0,0.3
16:10:15,3919,212620,48852,100.0,0.3
16:10:16,3919,213140,49112,99.0,0.3
16:10:17,3919,213140,49112,99.0,0.3
16:10:18,3919,213528,49640,100.0,0.3
16:10:19,3919,213660,49904,99.0,0.3
16:10:20,3919,214180,50432,100.0,0.3
16:10:21,3919,214436,50676,100.0,0.3
16:10:22,3919,215080,51452,99.0,0.3
16:10:23,3919,215212,51716,96.0,0.3
16:10:24,3919,215732,51716,88.0,0.3
16:10:25,3919,215996,52244,88.0,0.3
16:10:26,3919,216260,52508,87.0,0.3
16:10:27,3919,216912,53076,88.0,0.3
16:10:28,3919,217432,53600,89.0,0.3
16:10:29,3919,217952,54128,87.0,0.3
16:10:30,3919,218340,54480,88.0,0.3
