16:07:42,1088,202984,39020,0.0,0.2
16:07:43,1088,211560,46676,11.9,0.3
16:07:44,1088,228620,61884,49.0,0.4
16:07:45,1088,229388,63808,51.0,0.4
16:07:46,1088,239392,73224,55.0,0.5
16:07:47,1088,242964,76860,52.0,0.5
16:07:48,1088,246744,80704,57.0,0.5
16:07:49,1088,247008,81496,53.0,0.5
16:07:50,1088,247140,82024,57.0,0.5
16:07:51,1088,250628,85452,57.4,0.5
16:07:52,1088,250760,85980,53.0,0.5
16:07:53,1088,250636,86252,54.0,0.5
16:07:54,1088,250768,86512,52.0,0.5
16:07:55,1088,250768,86512,55.0,0.5
16:07:56,1088,250768,86776,52.0,0.5
16:07:57,1088,250768,86776,53.0,0.5
16:07:58,1088,250768,86776,50.5,0.5
16:07:59,1088,251024,87040,55.0,0.5
16:08:00,1088,251024,87040,56.0,0.5
16:08:01,1088,251024,87040,54.0,0.5
16:08:02,1088,251792,87824,53.0,0.5
16:08:03,1088,252560,88592,62.0,0.5
16:08:04,1088,252560,88592,45.0,0.5
16:08:05,1088,252560,88592,2.0,0.5
16:08:06,1088,252560,88592,3.0,0.5
16:08:07,1088,252560,88592,2.0,0.5
16:08:08,1088,252560,88592,2.0,0.5
16:08:09,1088,252560,88592,2.0,0.5
16:08:10,1088,252560,88592,2.0,0.5
16:08:11,1088,252560,88592,2.0,0.5
