16:24:36,17749,203108,39176,0.0,0.2
16:24:37,17749,216516,50056,7.9,0.3
16:24:38,17749,259932,90648,94.0,0.6
16:24:39,17749,286436,116032,100.0,0.7
16:24:40,17749,306908,134320,100.0,0.8
16:24:41,17749,321132,148156,99.0,0.9
16:24:42,17749,321320,148948,101.0,0.9
16:24:43,17749,322652,150268,99.0,0.9
16:24:44,17749,322652,150532,100.0,0.9
16:24:45,17749,324332,152644,99.0,0.9
16:24:46,17749,325328,153700,101.0,1.0
16:24:47,17749,326352,154924,99.0,1.0
16:24:48,17749,326484,155184,101.0,1.0
16:24:49,17749,330256,158908,100.0,1.0
16:24:50,17749,330768,159700,100.0,1.0
16:24:51,17749,330768,159964,100.0,1.0
16:24:52,17749,332304,161552,100.0,1.0
16:24:53,17749,345220,172856,99.0,1.1
16:24:54,17749,345460,173120,100.0,1.1
16:24:55,17749,345460,173384,99.0,1.1
16:24:56,17749,345460,173384,101.0,1.1
16:24:57,17749,345460,173648,100.0,1.1
16:24:58,17749,345592,173912,100.0,1.1
16:24:59,17749,347640,175804,70.0,1.1
16:25:00,17749,347640,175804,4.0,1.1
16:25:01,17749,347640,175804,4.0,1.1
16:25:02,17749,347640,175804,2.0,1.1
16:25:03,17749,347640,175804,4.0,1.1
16:25:04,17749,347640,175804,4.0,1.1
16:25:05,17749,347640,175804,3.0,1.1
