15:26:35,4273,202200,38320,0.0,0.2
15:26:36,4273,244780,75808,31.0,0.5
15:26:37,4273,287820,115008,101.0,0.7
15:26:38,4273,289356,117572,100.0,0.7
15:26:39,4273,315224,140616,100.0,0.9
15:26:40,4273,315224,140880,101.0,0.9
15:26:41,4273,315224,141936,97.0,0.9
15:26:42,4273,318040,146072,101.0,0.9
15:26:43,4273,318040,146336,101.0,0.9
15:26:44,4273,320732,149608,99.0,0.9
15:26:45,4273,322268,151980,100.0,0.9
15:26:46,4273,329024,157732,100.0,1.0
15:26:47,4273,329024,157996,100.0,1.0
15:26:48,4273,332048,161180,101.0,1.0
15:26:49,4273,332224,161708,99.0,1.0
15:26:50,4273,332460,162236,99.0,1.0
15:26:51,4273,333104,162764,100.0,1.0
15:26:52,4273,333872,164052,100.0,1.0
15:26:53,4273,334004,164052,101.0,1.0
15:26:54,4273,334244,164312,100.0,1.0
15:26:55,4273,334244,164576,100.0,1.0
15:26:56,4273,335400,165756,88.0,1.0
15:26:57,4273,335400,165756,0.0,1.0
15:26:58,4273,335400,165756,0.0,1.0
15:26:59,4273,335400,165756,0.0,1.0
15:27:00,4273,335400,165756,0.0,1.0
15:27:01,4273,335400,165756,0.0,1.0
15:27:02,4273,335400,165756,0.0,1.0
15:27:03,4273,335400,165756,0.0,1.0
15:27:04,4273,335400,165756,0.0,1.0
