15:28:52,6456,202132,38256,0.0,0.2
15:28:53,6456,202600,38256,3.0,0.2
15:28:54,6456,203264,39224,12.9,0.2
15:28:55,6456,203912,39752,12.0,0.2
15:28:56,6456,203912,39752,14.0,0.2
15:28:57,6456,204056,39752,15.0,0.2
15:28:58,6456,204572,40280,14.0,0.2
15:28:59,6456,204940,40544,14.0,0.3
15:29:00,6456,204940,40544,14.9,0.3
15:29:01,6456,204940,40808,12.0,0.3
15:29:02,6456,205652,41336,17.0,0.3
15:29:03,6456,205652,41336,14.0,0.3
15:29:04,6456,205908,41336,15.0,0.3
15:29:05,6456,206684,42128,14.0,0.3
15:29:06,6456,206816,42128,15.0,0.3
15:29:07,6456,206816,42392,15.8,0.3
15:29:08,6456,207932,43284,14.0,0.3
15:29:09,6456,208264,43544,16.0,0.3
15:29:10,6456,208264,43544,14.0,0.3
15:29:11,6456,208264,43544,16.0,0.3
15:29:12,6456,208264,43808,15.0,0.3
15:29:13,6456,208264,43808,6.9,0.3
15:29:14,6456,208264,43808,0.0,0.3
15:29:15,6456,208264,43808,0.0,0.3
15:29:16,6456,208264,43808,0.0,0.3
15:29:17,6456,208264,43808,0.0,0.3
15:29:18,6456,208264,43808,0.0,0.3
15:29:19,6456,208264,43808,0.0,0.3
15:29:20,6456,208264,43808,0.0,0.3
15:29:21,6456,208264,43808,0.0,0.3
