15:37:26,14191,202912,39068,0.0,0.2
15:37:27,14191,228848,62536,35.0,0.4
15:37:28,14191,255568,87260,97.0,0.5
15:37:29,14191,277304,107292,97.0,0.7
15:37:30,14191,282532,112884,100.0,0.7
15:37:31,14191,290688,120760,100.0,0.7
15:37:32,14191,297128,127712,100.0,0.8
15:37:33,14191,297128,128240,100.0,0.8
15:37:34,14191,297128,128768,99.0,0.8
15:37:35,14191,297452,129032,100.0,0.8
15:37:36,14191,297452,129296,100.0,0.8
15:37:37,14191,297964,129956,99.0,0.8
15:37:38,14191,297964,130484,101.0,0.8
15:37:39,14191,297964,130748,99.0,0.8
15:37:40,14191,298096,130748,100.0,0.8
15:37:41,14191,301700,134416,99.0,0.8
15:37:42,14191,301700,134680,100.0,0.8
15:37:43,14191,301700,134680,101.0,0.8
15:37:44,14191,301700,134944,100.0,0.8
15:37:45,14191,302088,135032,100.0,0.8
15:37:46,14191,302344,135820,100.0,0.8
15:37:47,14191,302344,135820,58.0,0.8
15:37:48,14191,302344,135820,0.0,0.8
15:37:49,14191,302344,135820,0.0,0.8
15:37:50,14191,302344,135820,0.0,0.8
15:37:51,14191,302344,135820,0.0,0.8
15:37:52,14191,302344,135820,0.0,0.8
15:37:53,14191,302344,135820,0.0,0.8
15:37:54,14191,302344,135820,0.0,0.8
15:37:55,14191,302344,135820,0.0,0.8
