15:42:01,18276,202964,39164,0.0,0.2
15:42:02,18276,208832,43976,13.9,0.3
15:42:03,18276,218036,52452,50.0,0.3
15:42:04,18276,219316,54296,55.0,0.3
15:42:05,18276,226200,60668,55.0,0.4
15:42:06,18276,227772,61988,58.0,0.4
15:42:07,18276,227904,62516,57.0,0.4
15:42:08,18276,228160,63308,54.0,0.4
15:42:09,18276,228804,64628,56.0,0.4
15:42:10,18276,228936,64628,56.4,0.4
15:42:11,18276,228936,64892,57.0,0.4
15:42:12,18276,230348,66220,55.0,0.4
15:42:13,18276,230480,66220,56.0,0.4
15:42:14,18276,230480,66480,52.0,0.4
15:42:15,18276,231636,67592,58.0,0.4
15:42:16,18276,231636,67592,55.0,0.4
15:42:17,18276,231636,67592,58.0,0.4
15:42:18,18276,231768,67856,56.4,0.4
15:42:19,18276,231768,67856,56.0,0.4
15:42:20,18276,231900,67856,57.0,0.4
15:42:21,18276,231900,68120,57.0,0.4
15:42:22,18276,232032,68120,23.0,0.4
15:42:23,18276,232032,68120,0.0,0.4
15:42:24,18276,232032,68120,0.0,0.4
15:42:25,18276,232032,68120,0.0,0.4
15:42:26,18276,232032,68120,0.0,0.4
15:42:27,18276,232032,68120,0.0,0.4
15:42:28,18276,232032,68120,0.0,0.4
15:42:29,18276,232032,68120,0.0,0.4
15:42:30,18276,232032,68120,0.0,0.4
